TIMEMS,lastbtc,lastada,lastbat,lasthot,lasttrx,lastwaves,lastxrp,lastxtz,volumebtc,volumeada,volumebat,volumehot,volumetrx,volumewaves,volumexrp,volumextz
1588642245358,62700,0.351,1.33,0.004,0.116,7.53,1.542,19.58,1416.04,10020000.00,1561914.50,10636237527.00,22785155.00,1266080.73,3375327.60,178583.17
1588642544786,62700,0.351,1.33,0.004,0.116,7.5,1.542,19.66,1411.93,9946479.00,1561145.30,10546431610.00,22753229.00,1263993.02,3343011.10,178609.22
1588642845310,62701,0.351,1.33,0.00399,0.116,7.5,1.542,19.66,1408.81,9943455.00,1549096.30,10493419341.00,22753229.00,1262062.27,3336178.40,178514.23
1588643145394,62850,0.353,1.33,0.004,0.116,7.52,1.542,19.66,1409.07,9989601.00,1553624.00,10453647961.00,22744233.00,1260481.00,3330918.20,178514.23
1588643445147,62850,0.353,1.33,0.004,0.116,7.54,1.542,19.66,1394.19,9988742.00,1539996.40,10375072050.00,22739499.00,1247499.71,3330843.20,178231.77
1588643746253,62850,0.353,1.34,0.00401,0.116,7.5,1.542,19.66,1390.25,9979239.00,1521273.30,10268343523.00,22732863.00,1231653.20,3326865.90,177889.90
1588644047888,62850,0.351,1.33,0.004,0.115,7.5,1.542,19.78,1377.01,9979143.00,1518661.40,10164141365.00,22712875.00,1225579.81,3320236.50,178165.61
1588644346201,62721,0.351,1.33,0.004,0.116,7.54,1.542,19.78,1372.95,9976228.00,1519516.50,10011229714.00,22579383.00,1225252.47,3314190.10,178165.61
1588644467645,62721,0.351,1.33,0.004,0.116,7.54,1.542,19.78,1371.77,9976228.00,1519483.20,9974924155.00,22579383.00,1222285.22,3314008.10,178165.61
1588644645303,62846,0.351,1.33,0.00399,0.116,7.54,1.542,19.78,1371.13,9976228.00,1519444.50,9947473582.00,22579383.00,1221897.08,3312618.90,178165.61
1588644946204,62701,0.351,1.33,0.00401,0.116,7.5,1.542,19.78,1371.25,10032380.00,1519457.40,9866276763.00,22550748.00,1225638.44,3302151.90,178165.11
1588645245130,62840,0.351,1.33,0.00399,0.116,7.54,1.542,19.78,1370.67,10032380.00,1517907.10,9791151558.00,22550748.00,1228502.29,3301821.50,178165.11
1588645786136,62700,0.351,1.33,0.00402,0.116,7.54,1.542,19.75,1367.50,10032380.00,1517907.10,9728198314.00,22496396.00,1225622.51,3289153.70,178168.28
1588646326095,62700,0.351,1.33,0.00402,0.116,7.53,1.542,19.75,1354.82,10032164.00,1511578.40,9688051950.00,22496396.00,1223862.69,3286265.00,178051.04
1588646867043,62845,0.351,1.33,0.00402,0.117,7.53,1.543,19.74,1354.82,10026951.00,1503036.30,9635006628.00,22679128.00,1223862.69,3283287.20,178007.79
1588647407073,62700,0.352,1.33,0.00398,0.117,7.53,1.541,19.59,1354.79,10072130.00,1487737.50,9592408963.00,22674751.00,1223598.00,3273503.60,177860.49
1588647947933,62702,0.354,1.33,0.00398,0.116,7.53,1.541,19.59,1355.14,10041816.00,1489380.60,9580662635.00,22874305.00,1220528.63,3267108.90,177860.49
1588648246476,62730,0.353,1.33,0.00397,0.116,7.49,1.541,19.59,1354.26,10063401.00,1489315.30,9575534198.00,22824136.00,1223059.45,3267108.90,177510.83
1588648546383,62730,0.353,1.33,0.00396,0.116,7.49,1.541,19.59,1354.26,10021239.00,1489315.30,9574014678.00,22815144.00,1223138.63,3266840.80,177510.83
1588649088894,62701,0.354,1.33,0.00395,0.116,7.49,1.541,19.59,1352.84,9953616.00,1488773.30,9564545319.00,22781475.00,1222675.95,3260545.30,177510.83
1588649627070,62836,0.354,1.33,0.004,0.116,7.53,1.541,19.59,1352.33,9948131.00,1482474.60,9551055465.00,22781475.00,1222694.36,3260531.70,177510.83
1588650167097,62702,0.354,1.33,0.00395,0.116,7.53,1.541,19.59,1353.18,9912264.00,1482474.60,9525033056.00,22781475.00,1222694.36,3258368.30,177510.83
1588650707137,62888,0.354,1.33,0.00399,0.116,7.53,1.541,19.75,1353.78,9852753.00,1490240.40,9334977340.00,22756016.00,1219080.45,3258357.70,177525.52
1588651248447,62734,0.354,1.33,0.00396,0.117,7.53,1.543,19.75,1353.44,9775597.00,1490188.40,9237097232.00,22777646.00,1219080.45,3257658.50,175675.54
1588651788151,62900,0.354,1.33,0.00399,0.116,7.49,1.543,19.85,1353.04,9775597.00,1487209.10,9199493401.00,22770416.00,1219911.05,3257565.00,176062.98
1588652329091,62946,0.354,1.33,0.00398,0.116,7.49,1.545,19.9,1352.40,9772608.00,1479558.10,9121357815.00,22745657.00,1219079.46,3275104.00,176014.63
1588652870037,62800,0.354,1.33,0.004,0.117,7.49,1.545,19.9,1350.21,9767848.00,1477815.90,9034401314.00,22745766.00,1223527.53,3276410.20,174136.73
1588653410202,62990,0.354,1.33,0.00399,0.117,7.49,1.554,19.97,1351.09,9763551.00,1476293.10,8977915113.00,22550632.00,1217570.42,3272675.90,173501.34
1588653950008,63000,0.354,1.34,0.00401,0.117,7.48,1.546,19.97,1350.11,9761400.00,1459522.70,8969026716.00,22547822.00,1215402.64,3271078.70,173551.62
1588654244728,63250,0.354,1.34,0.004,0.115,7.48,1.555,19.97,1361.27,9761349.00,1458350.90,8905060744.00,22499970.00,1214130.44,3274848.20,173415.49
1588654545191,63450,0.354,1.34,0.00401,0.118,7.48,1.556,19.64,1385.76,9761349.00,1468895.10,8865242326.00,22654043.00,1213730.35,3284983.00,174110.03
1588654846596,63520,0.354,1.34,0.00401,0.116,7.5,1.56,19.75,1404.64,9761349.00,1425670.30,8839214123.00,22938399.00,1214382.50,3297051.10,174130.00
1588655385348,63520,0.353,1.32,0.00399,0.116,7.54,1.555,19.91,1430.82,9726783.00,1426524.10,8721691560.00,22866476.00,1210915.03,3266080.90,172779.50
1588655926134,63695,0.354,1.32,0.00397,0.116,7.5,1.56,19.9,1420.12,9597778.00,1411094.10,8666532202.00,22590562.00,1200908.53,3177424.50,172556.78
1588656466032,63500,0.353,1.32,0.00399,0.115,7.51,1.564,19.9,1423.27,9431331.00,1406232.00,8638286911.00,22588474.00,1198570.84,3168680.90,172050.61
1588657006045,63590,0.353,1.33,0.00396,0.115,7.5,1.561,19.76,1416.59,9429432.00,1395759.40,8616937066.00,22368706.00,1193391.24,3151439.90,172024.29
1588657546114,63500,0.353,1.33,0.004,0.115,7.53,1.548,19.76,1389.21,9276644.00,1363523.20,8597786950.00,21881302.00,1180876.78,3119854.00,169007.28
1588658087012,63375,0.355,1.34,0.00399,0.117,7.53,1.557,19.85,1381.65,9281099.00,1342664.30,8564258815.00,21817079.00,1173779.30,3067211.00,168611.51
1588658628971,63520,0.355,1.34,0.00397,0.117,7.53,1.557,19.85,1379.88,9266988.00,1341800.20,8547814955.00,21614159.00,1173122.58,2972752.70,166852.37
1588659168241,63490,0.355,1.34,0.00399,0.117,7.51,1.552,19.85,1375.51,9217077.00,1329968.60,8454720325.00,21526129.00,1175258.71,2995726.30,166580.87
1588659709048,63520,0.355,1.34,0.00397,0.117,7.51,1.556,19.85,1371.61,9207862.00,1285827.70,8420565543.00,21201569.00,1170472.09,2942149.60,166579.38
1588660250178,63490,0.355,1.34,0.00399,0.117,7.55,1.556,19.7,1369.88,9082167.00,1277900.50,8408508085.00,21215240.00,1166130.56,2912733.90,166144.23
1588660791143,63235.1,0.354,1.34,0.00398,0.116,7.51,1.551,19.7,1363.46,8964639.00,1274938.60,8368419403.00,21206708.00,1159688.00,2895421.50,165804.40
1588661331973,63299,0.354,1.33,0.00399,0.116,7.5,1.553,19.75,1365.20,8947260.00,1274183.50,8361479569.00,21438179.00,1160059.02,2879814.70,165796.40
1588661873045,63320,0.354,1.33,0.00401,0.117,7.54,1.559,19.86,1357.61,8863560.00,1287331.40,8364890412.00,20610615.00,1155790.81,2857672.70,166235.25
1588662413236,63520,0.354,1.33,0.00402,0.116,7.53,1.553,19.83,1362.05,8849105.00,1266462.10,8380359703.00,20045924.00,1155974.20,2833211.60,165113.96
1588662954180,63650,0.353,1.32,0.00402,0.116,7.53,1.558,19.81,1363.14,8743989.00,1274413.60,8395168225.00,19950365.00,1157400.30,2804592.80,164277.45
1588663494035,63545,0.354,1.32,0.00401,0.116,7.54,1.558,19.82,1366.22,8631692.00,1274049.60,8369784593.00,19436992.00,1155090.68,2765192.80,164188.54
1588664034075,63670,0.355,1.32,0.00401,0.117,7.55,1.56,19.86,1362.81,8466185.00,1270413.60,8362057296.00,19345359.00,1153017.17,2731008.20,165123.05
1588664574111,63700,0.353,1.32,0.00404,0.117,7.55,1.551,19.86,1332.57,8355900.00,1267661.50,8362243312.00,19080897.00,1152616.73,2726808.70,164432.50
1588665114197,63557,0.354,1.34,0.00402,0.116,7.52,1.561,19.86,1331.86,8272611.00,1265481.90,8353527252.00,19108948.00,1144360.47,2684318.60,164211.46
1588665627717,63701,0.353,1.34,0.00405,0.117,7.55,1.558,19.7,1202.96,8185036.00,1265589.30,8352398402.00,18965650.00,1140826.65,2666958.30,164939.04
1588665750545,63658,0.353,1.34,0.00403,0.117,7.55,1.558,19.7,1205.77,8185036.00,1265238.30,8348421884.00,18960465.00,1140826.65,2648758.70,164884.97
1588665945554,63658,0.353,1.34,0.00405,0.117,7.55,1.558,19.7,1200.85,8136524.00,1261463.00,8356294954.00,18380007.00,1136304.42,2631731.90,164930.82
1588666245750,63570,0.353,1.34,0.00406,0.117,7.52,1.555,19.7,1197.10,8100968.00,1261308.00,8330478576.00,18344129.00,1136133.77,2559160.40,165170.71
1588666545249,63528,0.353,1.34,0.00405,0.116,7.55,1.554,19.77,1201.02,8094363.00,1262044.20,8354900080.00,18349347.00,1136492.59,2574609.40,165365.40
1588666845148,63634,0.353,1.34,0.00406,0.116,7.55,1.554,19.77,1194.91,8170066.00,1252834.70,8360213339.00,18346416.00,1138274.27,2556964.30,165363.32
1588667145167,63517,0.354,1.34,0.00406,0.117,7.51,1.545,19.77,1194.04,8180629.00,1252192.80,8356541797.00,18358671.00,1142021.32,2539272.50,165149.74
1588667445420,63600,0.354,1.34,0.00406,0.116,7.51,1.554,19.77,1192.60,8162195.00,1251461.90,8358631681.00,18405202.00,1136641.47,2528356.40,164611.33
1588667744720,63630,0.354,1.33,0.00405,0.116,7.54,1.545,19.77,1189.60,8126917.00,1253582.60,8361771660.00,18391080.00,1136681.81,2530981.70,164589.60
1588667866245,63560,0.354,1.33,0.00404,0.116,7.54,1.546,19.77,1190.11,8127289.00,1253572.40,8357137395.00,18388857.00,1136681.81,2532186.40,164717.72
1588667987716,63639,0.354,1.34,0.00404,0.117,7.55,1.55,19.84,1190.95,8126455.00,1260138.20,8354531210.00,18405959.00,1135977.76,2536992.10,165278.98
1588668109219,63639,0.354,1.34,0.00405,0.117,7.55,1.55,19.84,1190.18,8126893.00,1260138.20,8356568512.00,18405959.00,1135303.18,2532560.80,165278.98
1588668231138,63697,0.354,1.34,0.00405,0.116,7.55,1.554,19.78,1190.30,8127318.00,1251582.80,8360166647.00,18474567.00,1132601.82,2534706.20,165355.28
1588668352672,63696,0.354,1.34,0.00405,0.116,7.54,1.554,19.78,1189.74,8124653.00,1251582.80,8350741668.00,18474567.00,1133264.95,2535323.70,165433.23
1588668473995,63695,0.354,1.34,0.00406,0.116,7.54,1.554,19.78,1189.23,8125650.00,1251605.00,8343963629.00,18474567.00,1132173.93,2535291.70,165412.71
1588668595394,63605,0.354,1.34,0.00405,0.116,7.54,1.548,19.78,1189.17,8124973.00,1251605.00,8338005431.00,18610003.00,1132173.93,2535314.70,165412.71
1588668717790,63666,0.354,1.34,0.00404,0.115,7.52,1.544,19.78,1189.95,8119105.00,1251605.00,8339817657.00,18623558.00,1132191.83,2540274.10,165411.67
1588668839431,63605,0.354,1.34,0.00405,0.116,7.52,1.552,19.78,1190.09,8102347.00,1251589.70,8343206424.00,18658421.00,1132193.93,2540775.70,165411.67
1588669021299,63630,0.354,1.33,0.00406,0.116,7.52,1.554,19.79,1184.86,8113639.00,1251199.30,8337399623.00,18715839.00,1131509.22,2537641.00,165536.87
1588669142678,63650,0.354,1.33,0.00405,0.116,7.53,1.554,19.79,1185.17,8110581.00,1251199.30,8340499665.00,18714832.00,1132846.11,2537197.10,165536.87
1588669264189,63696,0.354,1.33,0.00405,0.117,7.53,1.55,19.79,1185.69,8110062.00,1249634.30,8329789147.00,18987529.00,1132846.11,2534631.50,165168.47
1588669385623,63706,0.354,1.33,0.00405,0.117,7.53,1.55,19.78,1188.40,8110062.00,1249634.30,8331675329.00,19004516.00,1132846.11,2529139.20,165544.68
1588669507060,63698,0.354,1.32,0.00405,0.117,7.55,1.554,19.78,1190.02,8108867.00,1249666.90,8327788233.00,19004437.00,1132471.64,2530725.50,165544.68
1588669628399,63694,0.354,1.32,0.00404,0.117,7.54,1.554,19.78,1192.56,8052965.00,1249566.90,8251362285.00,19003989.00,1132053.10,2525715.70,165544.68
1588669749796,63699,0.354,1.34,0.00404,0.117,7.52,1.554,19.81,1189.67,7956331.00,1235859.70,8141566827.00,18805286.00,1131978.02,2525941.20,165557.28
1588669872339,63650,0.354,1.34,0.00405,0.117,7.53,1.554,19.81,1189.68,7955892.00,1235859.70,8052180145.00,18836192.00,1136156.67,2527666.50,165358.04
1588670032080,63651,0.354,1.34,0.00404,0.117,7.53,1.55,19.81,1187.87,7943889.00,1219544.40,7859480955.00,19056160.00,1135322.31,2524834.10,165283.35
1588670153961,63700,0.354,1.34,0.00402,0.117,7.52,1.554,19.81,1186.23,7939043.00,1219521.40,7771163005.00,19056160.00,1136633.26,2520804.50,165283.35
1588670445603,63650,0.355,1.34,0.00403,0.118,7.53,1.554,19.81,1185.22,7912732.00,1213504.30,7607197589.00,19400805.00,1134329.44,2542300.10,164873.51
1588670746173,63690,0.355,1.34,0.00405,0.118,7.55,1.554,19.8,1183.67,7889473.00,1207730.50,7509946610.00,19050505.00,1135780.43,2463786.70,162907.80
1588671046411,63850,0.354,1.33,0.00402,0.118,7.54,1.548,19.79,1196.56,7868376.00,1191485.00,7334174774.00,18473462.00,1137730.24,2379608.40,162407.10
1588671345351,63780,0.355,1.34,0.00402,0.118,7.52,1.558,19.8,1204.18,7776111.00,1192231.20,7238295856.00,18475751.00,1134904.34,2352324.30,161779.84
1588671644640,63783,0.353,1.33,0.00401,0.118,7.54,1.556,19.8,1206.11,7773837.00,1191927.00,7196391405.00,18461955.00,1135962.11,2357975.90,161757.01
1588671945336,63950,0.353,1.33,0.00401,0.118,7.55,1.558,19.8,1199.83,8226195.00,1188110.10,7196998607.00,18509940.00,1140929.02,2351925.20,159988.84
1588672245373,63980,0.355,1.33,0.00403,0.117,7.55,1.554,19.8,1201.80,8318772.00,1174158.60,6910016367.00,17896218.00,1140914.60,2334016.20,157756.34
1588672545304,63890,0.354,1.34,0.00401,0.118,7.55,1.556,19.8,1204.69,8298315.00,1170028.50,6708910637.00,17890136.00,1140001.98,2344960.80,157708.22
1588672844668,63779,0.352,1.34,0.00401,0.117,7.54,1.555,19.8,1197.26,8340042.00,1170028.50,6643041283.00,18099818.00,1140625.07,2350023.30,157679.47
1588673145737,63480,0.351,1.32,0.00399,0.116,7.51,1.536,19.75,1214.72,8371637.00,1203705.90,6515747328.00,18458147.00,1149875.51,2403326.40,163518.43
1588673445825,63500,0.351,1.32,0.00402,0.116,7.5,1.536,19.6,1223.61,8291710.00,1203705.90,6350692678.00,18365638.00,1151146.82,2404145.70,163484.73
1588673986063,63190,0.348,1.31,0.00402,0.116,7.51,1.537,19.74,1246.32,8251605.00,1228665.60,6264952624.00,18524503.00,1159197.55,2411013.10,163539.86
1588674460839,63070,0.349,1.31,0.00402,0.117,7.49,1.538,19.41,1258.80,8236329.00,1230042.10,6210416718.00,18466305.00,1157663.02,2401769.90,164409.17
1588674582507,63218,0.349,1.31,0.00401,0.117,7.49,1.538,19.6,1262.05,8225556.00,1230042.10,6189093369.00,18473008.00,1157941.55,2353866.20,164923.32
1588674703889,63220,0.349,1.31,0.00402,0.117,7.49,1.539,19.69,1262.94,8225757.00,1230042.10,6144915171.00,17924507.00,1156585.94,2359353.60,164906.24
1588674825355,63215,0.349,1.31,0.004,0.117,7.48,1.539,19.69,1260.11,8216240.00,1230042.10,6123993605.00,17836299.00,1156587.14,2359184.70,164743.09
1588674946909,63155,0.349,1.31,0.004,0.117,7.5,1.539,19.69,1260.91,8213085.00,1230042.10,6105334971.00,17837149.00,1156987.77,2353745.20,164692.31
1588675068790,63125,0.352,1.31,0.004,0.117,7.48,1.54,19.69,1265.68,8212384.00,1229288.80,6105015676.00,17836731.00,1156847.63,2353540.30,164692.31
1588675206182,63214,0.349,1.32,0.00398,0.115,7.48,1.54,19.7,1268.42,8210158.00,1233557.80,6084865854.00,17840035.00,1156833.96,2355931.10,164703.32
1588675327627,63230,0.349,1.32,0.00398,0.115,7.48,1.539,19.51,1268.42,8205526.00,1233557.80,6059687829.00,17835431.00,1153241.19,2354496.00,164733.98
1588675449160,63230,0.349,1.31,0.004,0.115,7.47,1.545,19.69,1267.86,8204035.00,1237271.80,6031768236.00,17841609.00,1155438.97,2416789.40,164702.23
1588675570612,63169,0.35,1.31,0.00398,0.117,7.47,1.531,19.69,1268.15,8161400.00,1237078.20,6002038028.00,17842119.00,1155438.97,2403604.60,164666.15
1588675692107,63190,0.349,1.31,0.00398,0.117,7.45,1.532,19.69,1277.39,8136299.00,1237329.90,5916973303.00,17842289.00,1155200.34,2311123.60,164613.08
1588675813533,63168,0.349,1.31,0.00399,0.117,7.45,1.541,19.69,1277.51,8074590.00,1237329.90,5871499081.00,17835167.00,1152989.11,2312168.10,164613.08
1588675935102,63150,0.349,1.31,0.00399,0.117,7.45,1.54,19.6,1276.73,8045965.00,1237329.90,5831598027.00,17834442.00,1152987.76,2312204.70,164613.04
1588676762075,63240,0.351,1.32,0.00399,0.117,7.46,1.539,19.36,1273.74,7905708.00,1204599.50,5638405170.00,17842802.00,1151819.34,2393334.60,167204.31
1588677862180,63350,0.351,1.32,0.004,0.117,7.48,1.535,19.42,1277.38,7806215.00,1196800.60,5561499860.00,17704392.00,1152771.43,2338844.10,165384.34
1588677983919,63300,0.351,1.32,0.004,0.117,7.48,1.531,19.42,1275.48,7803381.00,1196114.80,5514940346.00,17703267.00,1148157.08,2331966.50,165384.34
1588678105214,63200,0.35,1.32,0.004,0.117,7.48,1.539,19.42,1275.14,7816731.00,1196114.80,5496588571.00,17703267.00,1148157.08,2338717.60,164784.74
1588678226533,63320,0.352,1.32,0.004,0.116,7.49,1.532,19.42,1274.91,7824387.00,1196114.80,5436618775.00,17691461.00,1148257.34,2338315.90,164784.74
1588678347865,63320,0.35,1.32,0.00402,0.116,7.49,1.539,19.54,1272.59,7885594.00,1192238.00,5426810033.00,17689669.00,1145240.08,2342998.40,164792.33
1588678469164,63380,0.35,1.31,0.00402,0.117,7.49,1.539,19.54,1271.60,7792998.00,1192258.00,5386442714.00,17722937.00,1145240.08,2335650.50,164285.99
1588678590462,63250,0.352,1.31,0.00402,0.116,7.49,1.539,19.54,1267.52,7793172.00,1191095.30,5373927289.00,17740602.00,1144469.64,2323447.80,163610.23
1588678711757,63215,0.352,1.31,0.00401,0.116,7.49,1.531,19.54,1266.01,7789933.00,1185222.90,5350403421.00,17754360.00,1144469.64,2313076.90,163590.98
1588678834179,63250,0.352,1.31,0.004,0.116,7.49,1.531,19.44,1266.30,7783489.00,1185222.90,5320410415.00,17754260.00,1144466.44,2312935.70,163591.48
1588678955501,63274,0.352,1.31,0.00399,0.116,7.49,1.53,19.44,1269.11,7780259.00,1184989.80,5326840671.00,17762419.00,1144466.44,2304404.20,163591.48
1588679076761,63249,0.352,1.31,0.00399,0.115,7.47,1.539,19.46,1270.37,7775354.00,1184834.80,5312989553.00,17861580.00,1144684.18,2290877.00,164170.93
1588679198012,63365,0.351,1.31,0.004,0.115,7.47,1.539,19.44,1272.70,7775065.00,1180372.10,5286370289.00,17861145.00,1144552.73,2291584.10,164428.16
1588679320001,63359,0.35,1.32,0.00401,0.117,7.48,1.539,19.44,1273.36,7761178.00,1180347.00,5252293883.00,17668412.00,1144533.28,2290814.50,164428.16
1588679441336,63200,0.351,1.32,0.00399,0.117,7.48,1.537,19.57,1273.39,7761258.00,1180347.00,5243227375.00,17499885.00,1142915.68,2281982.20,164429.10
1588679562633,63200.1,0.351,1.31,0.00401,0.117,7.49,1.532,19.57,1273.30,7760770.00,1180467.70,5231452135.00,17135934.00,1143961.05,2282489.10,164429.10
1588679683982,63152.1,0.353,1.32,0.00401,0.117,7.49,1.532,19.44,1274.85,7798381.00,1171463.00,5224360957.00,17135221.00,1143886.74,2266526.90,165572.09
1588679805305,63160,0.353,1.32,0.00401,0.117,7.48,1.53,19.44,1274.95,7797033.00,1169992.90,5214304254.00,17126527.00,1147244.62,2271214.50,165572.09
1588679926689,63200.1,0.353,1.31,0.004,0.116,7.48,1.531,19.57,1275.26,7796785.00,1177053.70,5210208404.00,17128672.00,1147244.62,2261993.50,165612.95
1588680047980,63101,0.353,1.31,0.00399,0.116,7.48,1.539,19.57,1278.39,7796579.00,1177053.70,5203268009.00,17243936.00,1147317.02,2257757.60,165612.95
1588680169422,63199,0.353,1.31,0.004,0.116,7.48,1.539,19.57,1277.54,7793586.00,1173578.80,5194211258.00,17041433.00,1147193.58,2278425.60,165614.06
1588680291339,63170.7,0.353,1.31,0.00401,0.115,7.49,1.539,19.57,1277.72,7786227.00,1158196.10,5186741724.00,17050276.00,1147212.43,2285590.80,165614.06
1588680412766,63193,0.353,1.31,0.004,0.115,7.48,1.531,19.44,1280.28,7785903.00,1160609.60,5188489430.00,17049556.00,1147213.77,2277940.80,165506.83
1588680534139,63121,0.353,1.31,0.00399,0.115,7.49,1.539,19.53,1281.01,7785903.00,1160561.20,5177595034.00,16997808.00,1149247.17,2283943.20,166802.78
1588680901842,63171,0.353,1.31,0.00399,0.115,7.45,1.539,19.52,1280.82,7769522.00,1142842.20,5081412777.00,16997843.00,1158672.77,2277936.80,166674.41
1588681023978,63170,0.35,1.31,0.00399,0.115,7.47,1.539,19.52,1280.79,7770491.00,1142842.20,5041367569.00,16991031.00,1158732.26,2277465.50,166674.41
1588685403090,63236,0.352,1.31,0.00392,0.116,7.42,1.543,19.69,1249.79,8750289.00,1049911.60,4959959820.00,15214248.00,1170555.11,2036811.70,145312.79
1588685524521,63250,0.351,1.32,0.00393,0.116,7.42,1.537,19.69,1250.39,8756637.00,1046126.70,4954849257.00,15213393.00,1164886.90,2024992.70,142829.94
1588685646208,63400,0.349,1.32,0.00394,0.117,7.39,1.543,19.51,1252.45,8766567.00,1046089.20,4954061210.00,15168771.00,1158836.52,2018931.60,141589.58
1588685768868,63475,0.352,1.32,0.00394,0.117,7.42,1.548,19.73,1254.20,8769791.00,1046089.20,4946706378.00,15162018.00,1159220.67,2021323.90,142268.03
1588685890567,63420,0.353,1.32,0.00393,0.117,7.44,1.544,19.6,1252.85,8787561.00,1046881.40,4941105694.00,15163205.00,1157372.32,2022598.00,142126.89
1588686014399,63493,0.353,1.32,0.00393,0.117,7.44,1.544,19.6,1252.81,8801159.00,1046131.70,4934168244.00,15157921.00,1157232.32,2022012.10,140121.59
